FAMILY	GENUS	SPECIES	CAAB CODE
Serranidae	Plectropomus	leopardus	37311078
Pseudochromidae	Pseudochromis	jamesi	37313007
Pomacanthidae	Centropyge	bicolor	37365022
Polymixiidae	Polymixia	berndti	37253001
Centriscidae	Centriscus	scutatus	37280001
Moringuidae	Moringua	microchir	37057003
Muraenidae	Anarchias	allardicei	37060017
Gobiidae	Hazeus	elati	37428170
Tripterygiidae	Enneapterygius	triserialis	37415046
Eleotridae	Ophiocara	ophicephalus	37429007
Callanthiidae	Callanthias	australis	37311055
Pempherididae	Pempheris	compressa	37357008
Apogonidae	Ostorhinchus	angustatus	37327042
Apogonidae	Ostorhinchus	cyanosoma	37327052
Syngnathidae	Hippichthys	parvicarinatus	37282074
Labridae	Coris	aurilineata	37384089
Muraenidae	Gymnothorax	flavimarginatus	37060036
Tetraodontidae	Contusus	brevicaudus	37467044
Syngnathidae	Lissocampus	fatiloquus	37282084
Monacanthidae	Eubalichthys	caeruleoguttatus	37465018
Clinidae	Heteroclinus	puellarum	37416014
Lutjanidae	Aphareus	rutilans	37346001
Squalidae	Squalus	notocaudatus	37020037
Squatinidae	Squatina	tergocellata	37024002
Gobiidae	Sueviota	atrinasa	37428254
Labridae	Eupetrichthys	angustipes	37384105
Apogonidae	Siphamia	cephalotes	37327032
Nemipteridae	Scolopsis	trilineata	37347034
Labridae	Pseudodax	moluccanus	37384146
Paralichthyidae	Pseudorhombus	spinosus	37460011
Gobiesocidae	Cochleoceps	orientalis	37206012
Labridae	Scarus	chameleon	37386012
Chaetodontidae	Chaetodon	mertensii	37365044
Mullidae	Upeneichthys	vlamingii	37355029
Monocentrididae	Monocentris	japonica	37259002
Neoscopelidae	Neoscopelus	macrolepidotus	37121001
Syngnathidae	Stipecampus	cristatus	37282019
Ogcocephalidae	Halieutaea	brevicauda	37212001
Notosudidae	Scopelosaurus	ahlstromi	37125001
Muraenidae	Enchelycore	ramosa	37060027
Labridae	Scarus	prasiognathos	37386023
Triglidae	Pterygotrigla	andertoni	37288005
Carangidae	Trachinotus	blochii	37337075
Blenniidae	Meiacanthus	naevius	37408055
Siganidae	Siganus	punctatus	37438003
Somniosidae	Centroselachus	crepidater	37020012
Labridae	Oxycheilinus	celebicus	37384179
Lethrinidae	Lethrinus	olivaceus	37351004
Apogonidae	Ostorhinchus	apogonoides	37327043
Regalecidae	Regalecus	glesne	37272002
Pinguipedidae	Parapercis	alboguttata	37390006
Scombridae	Thunnus	obesus	37441011
Gobiidae	Pleurosicya	plicata	37428233
Chaetodontidae	Chaetodon	speculum	37365056
Hemiramphidae	Zenarchopterus	dispar	37234011
Muraenidae	Gymnothorax	nudivomer	37060047
Monacanthidae	Thamnaconus	modestoides	37465038
Labridae	Notolabrus	gymnogenis	37384041
Moridae	Lotella	rhacina	37224005
Antennariidae	Abantennarius	analis	37210016
Scopelarchidae	Rosenblattichthys	alatus	37131002
Labridae	Macropharyngodon	negrosensis	37384137
Pseudaphritidae	Pseudaphritis	urvillii	37403003
Cynoglossidae	Cynoglossus	maculipinnis	37463003
Triacanthodidae	Macrorhamphosodes	platycheilus	37464004
Ceratiidae	Ceratias	tentaculatus	37220003
Antennariidae	Rhycherus	filamentosus	37210006
Gobiidae	Gobiodon	okinawae	37428162
Glaucosomatidae	Glaucosoma	hebraicum	37320004
Lethrinidae	Lethrinus	punctulatus	37351001
Congrogadidae	Blennodesmus	scapularis	37411003
Gobiidae	Priolepis	semidoliata	37428011
Haemulidae	Diagramma	pictum	37350003
Serranidae	Epinephelus	latifasciatus	37311043
Monacanthidae	Meuschenia	trachylepis	37465059
Serranidae	Pseudanthias	hypselosoma	37311094
Scopelarchidae	Benthalbella	infans	37131001
Tetraodontidae	Canthigaster	cyanospilota	37467013
Apogonidae	Verulux	cypselurus	37327112
Megalopidae	Megalops	cyprinoides	37054001
Moringuidae	Moringua	javanica	37057002
Moringuidae	Moringua	abbreviata	37057005
Triakidae	Mustelus	ravidus	37017005
Carcharhinidae	Carcharhinus	obscurus	37018003
Chaunacidae	Chaunacops	melanostomus	37211005
Nemichthyidae	Avocettina	acuticeps	37076002
Pentanchidae	Asymbolus	parvus	37015022
Ophichthidae	Pisodonophis	boro	37068034
Notosudidae	Luciosudis	normani	37125003
Somniosidae	Scymnodalatias	albicauda	37020035
Synodontidae	Trachinocephalus	trachinus	37118002
Arhynchobatidae	Notoraja	hirticauda	37031015
Etmopteridae	Centroscyllium	kamoharai	37020024
Somniosidae	Centroscymnus	coelolepis	37020025
Ostraciidae	Ostracion	cubicus	37466013
Nemichthyidae	Nemichthys	curvirostris	37076001
Platytroctidae	Maulisia	mauli	37115003
Orectolobidae	Orectolobus	reticulatus	37013023
Muraenidae	Gymnomuraena	zebra	37060029
Synaphobranchidae	Synaphobranchus	brevidorsalis	37070004
Paralepididae	Lestidiops	jayakari	37126003
Ophichthidae	Ophichthus	bonaparti	37068029
Holocentridae	Ostichthys	japonicus	37261003
Syngnathidae	Histiogamphelus	cristatus	37282081
Syngnathidae	Micrognathus	natans	37282089
Coryphaenidae	Coryphaena	equiselis	37338002
Leiognathidae	Gazza	minuta	37341007
Trachichthyidae	Trachichthys	australis	37255015
Syngnathidae	Cosmocampus	maxweberi	37282056
Serranidae	Rainfordia	opercularis	37311163
Carangidae	Decapterus	kurroides	37337056
Carangidae	Uraspis	secunda	37337059
Bathyclupeidae	Neobathyclupea	gracilis	37358001
Engraulidae	Stolephorus	indicus	37086006
Carangidae	Caranx	ignobilis	37337027
Bregmacerotidae	Bregmaceros	japonicus	37225004
Serranidae	Epinephelus	quoyanus	37311040
Scorpaenidae	Scorpaenopsis	macrochir	37287083
Carangidae	Caranx	papuensis	37337064
Pseudochromidae	Pseudochromis	quinquedentatus	37313001
Labridae	Siphonognathus	tanyourus	37385012
Carangidae	Trachinotus	baillonii	37337074
Tripterygiidae	Helcogramma	springeri	37415018
Syngnathidae	Trachyrhamphus	bicoarctatus	37282006
Apogonidae	Siphamia	cuneiceps	37327115
Girellidae	Girella	elevata	37361006
Malacanthidae	Malacanthus	brevirostris	37331009
Syngnathidae	Kaupus	costatus	37282014
Gobiesocidae	Cochleoceps	spatula	37206013
Pinguipedidae	Parapercis	millepunctata	37390015
Apogonidae	Ostorhinchus	novemfasciatus	37327019
Labridae	Macropharyngodon	meleagris	37384136
Labridae	Pseudolabrus	biserialis	37384149
Labridae	Stethojulis	bandanensis	37384154
Caesionidae	Pterocaesio	chrysozona	37346009
Caesionidae	Caesio	lunaris	37346061
Lutjanidae	Lutjanus	sebae	37346004
Clinidae	Heteroclinus	roseus	37416023
Platycephalidae	Platycephalus	fuscus	37296004
Priacanthidae	Priacanthus	fitchi	37326011
Priacanthidae	Priacanthus	blochii	37326012
Pseudochromidae	Labracinus	lineatus	37313003
Gempylidae	Thyrsites	atun	37439001
Tetrarogidae	Liocranium	pleurostigma	37287015
Tripterygiidae	Enneapterygius	ziegleri	37415047
Xenisthmidae	Tyson	belos	37429044
Scorpaenidae	Pteroidichthys	amboinensis	37287063
Ophichthidae	Scolecenchelys	laticaudata	37068022
Pomacentridae	Chromis	caudalis	37372142
Callionymidae	Repomucenus	limiceps	37427012
Acanthuridae	Acanthurus	maculiceps	37437041
Labridae	Pseudolabrus	rubicundus	37384023
Syngnathidae	Corythoichthys	benedetto	37282128
Syngnathidae	Doryrhamphus	negrosensis	37282060
Myctophidae	Lampanyctus	pusillus	37122052
Neosebastidae	Maxillicosta	lopholepis	37287056
Serranidae	Hypoplectrodes	cardinalis	37311101
Serranidae	Plectranthias	retrofasciatus	37311179
Pseudogrammatidae	Pseudogramma	astigmum	37314003
Scombridae	Katsuwonus	pelamis	37441003
Scombridae	Grammatorcynus	bicarinatus	37441025
Gobiidae	Bryaninops	nexus	37428080
Labridae	Oxycheilinus	nigromarginatus	37384069
Labridae	Thalassoma	lunare	37384167
Alepocephalidae	Alepocephalus	triangularis	37114045
Acanthuridae	Naso	thorpei	37437039
Hemiramphidae	Zenarchopterus	novaeguineae	37234023
Gobiidae	Yongeichthys	nebulosus	37428001
Moridae	Lepidion	inosimae	37224018
Arhynchobatidae	Insentiraja	subtilispinosa	37031022
Terapontidae	Pelates	octolineatus	37321020
Gobiidae	Favonigobius	lentiginosus	37428329
Pomacanthidae	Chaetodontoplus	personifer	37365008
Gobiidae	Scartelaos	histophorus	37428247
Liparidae	Paraliparis	obtusirostris	37307028
Atherinidae	Atherinomorus	vaigiensis	37246007
Pinguipedidae	Parapercis	naevosa	37390023
Gobiidae	Cabillus	macrophthalmus	37428363
Acanthuridae	Acanthurus	fowleri	37437044
Bythitidae	Diplacanthopoma	kreffti	37228064
Gobiidae	Drombus	dentifer	37428367
Blenniidae	Istiblennius	dussumieri	37408044
Mugilidae	Valamugil	speigleri	37381025
Labridae	Siphonognathus	beddomei	37385006
Haemulidae	Plectorhinchus	picus	37350023
Microcanthidae	Neatypus	obliquus	37361002
Cetomimidae	Gyrinomimus	parri	37132001
Syngnathidae	Lissocampus	caudalis	37282016
Serranidae	Epinephelus	areolatus	37311009
Trygonorrhinidae	Aptychotrema	rostrata	37027009
Dalatiidae	Euprotomicrus	bispinatus	37020034
Kyphosidae	Kyphosus	cinerascens	37361022
Bothidae	Japonolaeops	dentatus	37460075
Apogonidae	Rhabdamia	gracilis	37327022
Bythitidae	Hastatobythites	arafurensis	37228047
Gobiidae	Periophthalmus	darwini	37428386
Brachionichthyidae	Pezichthys	compressus	37209012
Ophidiidae	Bassozetus	galatheae	37228051
Scorpaenidae	Neomerinthe	amplisquamiceps	37287032
Gobiidae	Priolepis	pallidicincta	37428378
Bothidae	Engyprosopon	longipterum	37460068
Antennariidae	Antennarius	maculatus	37210027
Muraenidae	Uropterygius	kamar	37060068
Ophidiidae	Neobythites	bimaculatus	37228056
Ariidae	Neoarius	leptaspis	37188006
Antennariidae	Allenichthys	glauerti	37210004
Halosauridae	Aldrovandia	phalacra	37081005
Scorpaenidae	Scorpaena	papillosa	37287008
Ipnopidae	Bathytyphlops	marionae	37123008
Sciaenidae	Nibea	leptolepis	37354027
Mullidae	Parupeneus	spilurus	37355015
Sphyraenidae	Sphyraena	helleri	37382011
Citharidae	Lepidoblepharon	ophthalmolepis	37458004
Neosebastidae	Maxillicosta	whitleyi	37287045
Platycephalidae	Onigocia	pedimacula	37296051
Tetraodontidae	Tetractenos	glaber	37467003
Macrouridae	Coelorinchus	thurla	37232043
Pinguipedidae	Parapercis	algrahami	37390029
Acropomatidae	Parascombrops	serratospinosus	37311185
Trachichthyidae	Paratrachichthys	macleayi	37255003
Gobiidae	Paragobiodon	echinocephalus	37428212
Opistognathidae	Stalix	histrio	37388010
Labridae	Dotalabrus	alleni	37384103
Synodontidae	Synodus	kaianus	37118011
Serranidae	Epinephelus	fasciatus	37311014
Ophidiidae	Brotulotaenia	crassa	37228013
Gobiidae	Tomiyamichthys	lanceolatus	37428289
Gobiidae	Trimma	emeryi	37428265
Sparidae	Acanthopagrus	butcheri	37353003
Etmopteridae	Etmopterus	pusillus	37020015
Dasyatidae	Urogymnus	dalyensis	37035023
Tetraodontidae	Canthigaster	rivulata	37467018
Pempherididae	Parapriacanthus	ransonneti	37357004
Gobiidae	Amblyeleotris	diagonalis	37428033
Aploactinidae	Bathyaploactis	curtisensis	37290006
Pseudochromidae	Labracinus	cyclophthalmus	37313026
Apogonidae	Apogonichthys	perdix	37327081
Microdesmidae	Parioglossus	philippinus	37435013
Syngnathidae	Hippocampus	subelongatus	37282123
Pinguipedidae	Parapercis	biordinis	37390024
Aulopidae	Hime	pyrhistion	37117005
Pleuronectidae	Poecilopsetta	macrocephala	37461030
Callionymidae	Pseudocalliurichthys	brevianalis	37427039
Callionymidae	Anaora	tentaculata	37427045
Syngnathidae	Hippocampus	dahli	37282114
Nemipteridae	Pentapodus	nagasakiensis	37347012
Polymixiidae	Polymixia	longispina	37253003
Acanthuridae	Acanthurus	guttatus	37437009
Orectolobidae	Orectolobus	halei	37013020
Gobiidae	Gobiopterus	mindanensis	37428168
Blenniidae	Parablennius	tasmanianus	37408002
Tetraodontidae	Lagocephalus	spadiceus	37467017
Chaetodontidae	Parachaetodon	ocellatus	37365003
Pomacanthidae	Centropyge	bispinosa	37365023
Gobiidae	Pleurosicya	mossambica	37428231
Pomacentridae	Pomacentrus	adelus	37372104
Leiognathidae	Nuchequula	glenysae	37341013
Pomacanthidae	Centropyge	tibicen	37365031
Serranidae	Epinephelus	undulatostriatus	37311086
Gobiidae	Amblyeleotris	macronema	37428038
Gobiidae	Bryaninops	tigris	37428082
Carcharhinidae	Carcharhinus	albimarginatus	37018027
Callionymidae	Pterosynchiropus	splendidus	37427034
Alepocephalidae	Alepocephalus	australis	37114014
Alepocephalidae	Alepocephalus	productus	37114044
Serranidae	Epinephelus	malabaricus	37311150
Aploactinidae	Cocotropus	microps	37290016
Pomacanthidae	Chaetodontoplus	mesoleucus	37365083
Pomacentridae	Chrysiptera	starcki	37372068
Gobiidae	Trimma	taylori	37428272
Mullidae	Upeneus	moluccensis	37355003
Astronesthidae	Astronesthes	psychrolutes	37108008
Melanostomiidae	Eustomias	macrurus	37109016
Bothidae	Psettina	gigantea	37460033
Arhynchobatidae	Irolita	waitii	37031001
Plotosidae	Paraplotosus	albilabris	37192005
Arhynchobatidae	Pavoraja	pseudonitida	37031025
Tetraodontidae	Torquigener	perlevis	37467060
Platycephalidae	Rogadius	pristiger	37296054
Bathygadidae	Gadomus	introniger	37232120
Pseudomugilidae	Pseudomugil	inconspicuus	37245018
Moridae	Pseudophycis	breviuscula	37224011
Ariidae	Cinetodus	froggatti	37188014
Blenniidae	Petroscirtes	variabilis	37408003
Alepocephalidae	Einara	macrolepis	37114032
Alepocephalidae	Conocara	microlepis	37114034
Callionymidae	Paradiplogrammus	enneactis	37427018
Alepocephalidae	Aulastomatomorpha	phospherops	37114038
Macrouridae	Sphagemacrurus	richardi	37232103
Gobiidae	Bryaninops	amplus	37428075
Myctophidae	Electrona	antarctica	37122750
Plesiopidae	Paraplesiops	bleekeri	37316008
Gobiidae	Mugilogobius	platystoma	37428191
Ophichthidae	Malvoliophis	pinguis	37068019
Callionymidae	Foetorepus	paxtoni	37427044
Platycephalidae	Platycephalus	aurimaculatus	37296035
Acanthuridae	Prionurus	maculatus	37437034
Monocentrididae	Cleidopus	gloriamaris	37259001
Gobiidae	Eviota	sebreei	37428132
Monacanthidae	Acanthaluteres	vittiger	37465002
Gobiidae	Valenciennea	immaculata	37428281
Gobiesocidae	Alabes	obtusirostris	37206033
Pempherididae	Pempheris	ornata	37357013
Gobiidae	Valenciennea	sexguttata	37428285
Scopelarchidae	Scopelarchoides	kreffti	37131006
Tetraodontidae	Marilyna	pleurosticta	37467032
Engraulidae	Stolephorus	commersonii	37086013
Muraenidae	Gymnothorax	prasinus	37060006
Moridae	Halargyreus	johnsonii	37224009
Gobiidae	Cristatogobius	rubripectoralis	37428360
Opistognathidae	Opistognathus	reticeps	37388018
Lutjanidae	Lutjanus	kasmira	37346044
Ariidae	Neoarius	pectoralis	37188018
Gobiesocidae	Alabes	elongata	37206031
Scorpaenidae	Sebastapistes	cyanostigma	37287087
Labridae	Coris	bulbifrons	37384091
Microdesmidae	Ptereleotris	hanae	37435017
Gobiidae	Eviota	lachdeberei	37428308
Tripterygiidae	Forsterygion	gymnotum	37415002
Gobiidae	Eviota	guttata	37428115
Dasyatidae	Bathytoshia	brevicaudata	37035001
Myctophidae	Myctophum	nitidulum	37122056
Ophichthidae	Myrichthys	maculosus	37068026
Chaetodontidae	Chaetodon	adiergastos	37365033
Melanostomiidae	Eustomias	trewavasae	37109008
Parascylliidae	Parascyllium	variolatum	37013004
Somniosidae	Scymnodon	macracanthus	37020013
Soleidae	Pardachirus	rautheri	37462030
Labridae	Halichoeres	melasmapomus	37384116
Serranidae	Chromileptes	altivelis	37311044
Ariidae	Netuma	thalassina	37188001
Pentacerotidae	Parazanclistius	hutchinsi	37367010
Gobiidae	Dotsugobius	bleekeri	37428182
Microdesmidae	Oxymetopon	typus	37435027
Labridae	Pseudolabrus	guentheri	37384150
Bythitidae	Microbrotula	queenslandica	37228088
Xenisthmidae	Xenisthmus	eirospilus	37429060
Belonidae	Strongylura	strongylura	37235004
Pristigasteridae	Ilisha	elongata	37085032
Platycephalidae	Sunagocia	sainsburyi	37296055
Urolophidae	Urolophus	bucculentus	37038001
Uranoscopidae	Kathetostoma	laeve	37400003
Serranidae	Pseudanthias	bicolor	37311112
Bramidae	Taractes	rubescens	37342014
Zeidae	Zenopsis	nebulosa	37264003
Scombridae	Euthynnus	affinis	37441010
Aracanidae	Anoplocapros	lenticularis	37466010
Atherinidae	Atherinomorus	capricornensis	37246008
Macrouridae	Ventrifossa	macropogon	37232095
Ophichthidae	Brachysomophis	cirrocheilos	37068011
Macrouridae	Coelorinchus	charius	37232105
Macrouridae	Coelorinchus	semaphoreus	37232117
Chiasmodontidae	Pseudoscopelus	paxtoni	37402009
Gobiidae	Signigobius	biocellatus	37428249
Macrouridae	Nezumia	wularnia	37232090
Syngnathidae	Siokunichthys	breviceps	37282097
Pseudocarchariidae	Pseudocarcharias	kamoharai	37009003
Artedidraconidae	Neodraco	skottsbergi	37405754
Rajidae	Dipturus	acrobelus	37031035
Plesiopidae	Paraplesiops	meleagris	37316009
Monacanthidae	Pervagor	alternans	37465066
Platycephalidae	Platycephalus	richardsoni	37296001
Labridae	Scarus	dimidiatus	37386013
Diodontidae	Lophodiodon	calori	37469010
Blenniidae	Blenniella	chrysospilos	37408042
Ophichthidae	Scolecenchelys	macroptera	37068023
Chaetodontidae	Chaetodon	rainfordi	37365053
Pentanchidae	Halaelurus	sellus	37015004
Rajidae	Dipturus	queenslandicus	37031036
Serranidae	Hyporthodus	perplexus	37311153
Gobiidae	Pandaka	rouxi	37428028
Gonostomatidae	Sigmops	elongatus	37106004
Carapidae	Encheliophis	gracilis	37229001
Notograptidae	Notograptus	gregoryi	37412002
Platycephalidae	Ambiserrula	jugosa	37296041
Myctophidae	Bolinichthys	nikolayi	37122026
Nemipteridae	Nemipterus	mesoprion	37347026
Muraenidae	Gymnothorax	kontodontos	37060072
Muraenidae	Gymnothorax	rueppellii	37060051
Sternoptychidae	Maurolicus	australis	37107002
Apogonidae	Ostorhinchus	monospilus	37327067
Ipnopidae	Bathypterois	ventralis	37123006
Ophidiidae	Ophidion	genyopus	37228048
Pholidichthyidae	Pholidichthys	anguis	37397001
Bathylagidae	Bathylagichthys	problematicus	37098008
Stomiidae	Stomias	longibarbatus	37112003
Melanostomiidae	Photonectes	albipennis	37109030
Labridae	Halichoeres	nigrescens	37384037
Tetraodontidae	Arothron	immaculatus	37467034
Gobiidae	Gobiopsis	arenaria	37428317
Alepocephalidae	Asquamiceps	caeruleus	37114031
Pentanchidae	Apristurus	sinensis	37015014
Labridae	Ophthalmolepis	lineolatus	37384040
Alepocephalidae	Leptochilichthys	pinguis	37114046
Monacanthidae	Paramonacanthus	choirocephalus	37465064
Urolophidae	Trygonoptera	ovalis	37038016
Ophidiidae	Neobythites	pallidus	37228059
Labridae	Anampses	meleagrides	37384049
Microdesmidae	Ptereleotris	grammica	37435016
Ophichthidae	Ichthyapus	vulturis	37068017
Exocoetidae	Cheilopogon	katoptron	37233021
Gobiidae	Trimma	fangi	37428399
Melanostomiidae	Photonectes	gracilis	37109033
Pomacentridae	Chromis	analis	37372035
Carangidae	Pseudocaranx	dinjerra	37337081
Gonostomatidae	Diplophos	taenia	37106008
Macrouridae	Macrourus	carinatus	37232036
Bathylagidae	Dolicholagus	longirostris	37098007
Gerreidae	Gerres	oblongus	37349022
Triacanthodidae	Paratriacanthodes	retrospinis	37464016
Albulidae	Albula	oligolepis	37055002
Pomacentridae	Dascyllus	trimaculatus	37372075
Pomacentridae	Amphiprion	sandaracinos	37372029
Syngnathidae	Micrognathus	andersonii	37282086
Syngnathidae	Acentronura	breviperula	37282035
Belonidae	Strongylura	urvillii	37235010
Labridae	Austrolabrus	maculatus	37384025
Exocoetidae	Cypselurus	hexazona	37233025
Howellidae	Howella	sherborni	37327036
Rajidae	Dipturus	canutus	37031028
Atherinidae	Craterocephalus	mugiloides	37246026
Atherinidae	Kestratherina	esox	37246003
Gobiidae	Mugilogobius	littoralis	37428351
Serranidae	Rabaulichthys	squirei	37311194
Ophichthidae	Apterichtus	flavicaudus	37068050
Rajidae	Dentiraja	healdi	37031011
Bythitidae	Microbrotula	bentleyi	37228087
Clupeidae	Sardinops	sagax	37085002
Exocoetidae	Cheilopogon	unicolor	37233023
Eleotridae	Hypseleotris	compressa	37429023
Argentinidae	Argentina	australiae	37097001
Gobiidae	Periophthalmus	gracilis	37428220
Batrachoididae	Halophryne	queenslandiae	37205006
Soleidae	Soleichthys	oculofasciatus	37462047
Leptoscopidae	Lesueurina	platycephala	37398001
Ostraciidae	Ostracion	meleagris	37466019
Pristiophoridae	Pristiophorus	delicatus	37023004
Scorpaenidae	Scorpaenodes	scaber	37287078
Sternoptychidae	Argyripnus	iridescens	37107004
Aploactinidae	Peristrominous	dolosus	37290012
Balistidae	Sufflamen	chrysopterum	37465079
Apogonidae	Foa	nivosa	37327171
Pomacentridae	Chromis	fieldi	37372146
Bathylagidae	Bathylagichthys	longipinnis	37098009
Haemulidae	Plectorhinchus	unicolor	37350013
Pteroidae	Brachypterois	serrulifer	37287101
Chimaeridae	Chimaera	ogilbyi	37042001
Pinguipedidae	Parapercis	pogonoskii	37390031
Cheilodactylidae	Dactylophora	nigricans	37377005
Ogcocephalidae	Halieutaea	coccinea	37212008
Pomacentridae	Pomacentrus	philippinus	37372123
Hemiramphidae	Hyporhamphus	neglectissimus	37234017
Congrogadidae	Congrogadus	winterbottomi	37411006
Macrouridae	Coelorinchus	pardus	37232113
Scopelarchidae	Scopelarchoides	danae	37131003
Carcharhinidae	Carcharhinus	plumbeus	37018007
Carcharhinidae	Carcharhinus	falciformis	37018008
Synodontidae	Synodus	doaki	37118022
Nemichthyidae	Avocettina	infans	37076003
Glaucostegidae	Glaucostegus	typus	37027010
Muraenidae	Gymnothorax	pindae	37060048
Bathysauridae	Bathysaurus	ferox	37118019
Pentanchidae	Asymbolus	pallidus	37015025
Sphyrnidae	Sphyrna	mokarran	37019002
Ogcocephalidae	Halieutaea	fumosa	37212009
Melanocetidae	Melanocetus	johnsonii	37213001
